Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average oxygen saturation (%),Max oxygen saturation (%),Min oxygen saturation (%),Average supplemental oxygen flow rate (L/min),Max supplemental oxygen flow rate (L/min),Min supplemental oxygen flow rate (L/min),Oxygen therapy administration mode,Oxygen saturation system,Oxygen saturation measurement method,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Hiking duration (ms),Tennis duration (ms),Weight lifting duration (ms),Other duration (ms)
2023-08-24,132,2138.2776196892396,5213.05379695226,44.0,44,132.71428571428572,158.0,97.0,51.49814987182617,-0.1058242991566658,51.5198974609375,-0.019680200144648552,,,,,,,,,,0.49658415909694137,3.246495271699477,0.03968202859040464,10037,,,,,,4784444,,,,,1305000
2023-08-25,377,2343.7157923632194,15533.41302916506,101.0,101,90.98059926708342,135.0,68.0,51.498172760009766,-0.10973469913005829,51.51996612548828,-0.013887300156056881,,,,,,,,,,0.5949654274180788,8.180852188070137,0.00954345489357674,21016,,,,,,9537397,,,,,9743000
2023-08-26,685,1814.186060172476,4161.600619045982,24.0,24,87.0,87.0,87.0,51.49777603149414,-0.020768700167536736,51.502967834472656,-0.01867160014808178,,,,,,,,,,0.4161701876641783,4.168302765635094,0.2449844150393327,6743,,,,,,3290624,,,,,36717000
2023-08-27,121,1950.2073006434634,6918.457213521531,57.0,57,,,,51.49821090698242,-0.08913669735193253,51.518714904785156,-0.017230400815606117,,,,,,,,,,0.5689799731263958,4.294544334878251,0.15300361256628411,11203,,,,,,5560535,,,,,
2023-08-28,189,2291.6188831904046,10672.063171572889,76.55599975585938,60,110.42612137203166,143.0,67.0,51.497779846191406,-0.15629249811172485,51.522640228271484,-0.01761629991233349,,,,,,,,,,0.6380842291351868,3.909782347210408,0.0689500129969015,14104,,,,,,5920106,,,,,2946000
2023-08-29,109,2131.71281167332,6394.490903771286,42.0,42,116.46666666666667,165.0,74.0,51.498504638671875,-0.1063288003206253,51.519935607910156,-0.019023200497031212,,,,,,,,,,0.6954016293393769,1.9036546096364535,0.25105839951334,9681,,,,,,2888448,,,,,2745000
2023-08-30,105,1823.1734163657097,6103.55033932454,46.0,46,,,,51.506103515625,-0.10527440160512924,51.51863098144531,-0.01867010071873665,,,,,,,,,,0.5298268850982156,3.53794078658087,0.25105839951334,8775,,,,,,3440605,,,,,
2023-08-31,202,2505.39257642948,9630.58318353922,68.0,68,92.27310073946414,154.0,84.0,51.49851608276367,-0.10617999732494354,51.52001190185547,-0.018281999975442886,,,,,,,,,,0.5491311501890566,4.241573638926593,0.04571411081565608,12619,,,,,,6316004,101555,,,,6035000
2023-09-01,110,1873.4706484395326,6230.028747850031,36.0,36,,,,51.500762939453125,-0.11073040217161179,51.52218246459961,-0.019361700862646103,,,,,,,,,,0.586205650790216,3.5735828651776638,0.06021965412119621,9011,,,,,,4279960,,,,,
2023-09-02,147,1843.563502111737,7250.283344343468,42.0,42,,,,51.498634338378906,-0.02123519964516163,51.50362014770508,-0.016495099291205406,,,,,,,,,,0.5005290961432205,1.5013084763033713,0.25105839951334,11872,,,,,,3780872,,,,,
2023-09-03,229,2647.1092672202667,10908.282445080265,65.0,65,115.03017241379311,160.0,68.0,51.4981803894043,-0.020567800849676132,51.49823760986328,-0.019158000126481056,,,,,,,,,,0.5721470260623402,1.4916297147950213,0.25105839951334,16486,75.30000305175781,75.30000305175781,75.30000305175781,,,2807560,,,,,7060000
2023-09-04,55,1770.1993986688703,2501.0099137868847,8.0,8,,,,51.49819564819336,-0.021315600723028183,51.50164794921875,-0.01979289948940277,,,,,,,,,,0.36129156335355767,1.4464430925444165,0.24117041259686842,4111,,,,,,2556578,,,,,
2023-09-05,99,1845.702001862459,9955.682537374038,47.0,47,,,,51.50275421142578,-0.11044149845838547,51.52002716064453,-0.02491060085594654,,,,,,,,,,0.4703779107107086,10.071903228759766,0.2401232554745014,8631,,,,,,3816559,,,,,
2023-09-06,149,1952.8568823778605,8809.155896485472,57.0,57,,,,51.512939453125,-0.10583589971065521,51.520023345947266,-0.08397869765758514,,,,,,,,,,0.6545268988133986,3.831825837718431,0.2507818790159267,12263,,,,,,5604751,,,,,
2023-09-07,172,2313.3575856443795,5776.772094880552,32.0,32,117.99264705882354,152.0,91.0,51.49883270263672,-0.020496200770139694,51.506141662597656,-0.017521200701594353,,,,,,,,,,0.8304049460082565,2.534520669577749,0.24899059193082876,8923,,,,,,1832981,,,,,4140000
2023-09-08,116,1835.2882056204603,6427.766950301272,40.0,40,,,,51.50081253051758,-0.10573799908161163,51.52002716064453,-0.019228599965572357,,,,,,,,,,0.9802708275452171,1.564151663908491,0.2493455384892708,9199,,,,,,3642775,,,,,
2023-09-09,194,1894.0732868052671,10470.861838224946,52.0,52,,,,51.49816131591797,-0.059674300253391266,51.52411651611328,-0.018290899693965912,,,,,,,,,,0.5957862674190185,2.6080338583062046,0.24769782068429302,15592,,,,,,2888953,761627,,,,
2023-09-10,187,2066.121698048988,9174.909901699775,63.0,63,93.90517241379311,116.0,61.0,51.498416900634766,-0.08654560148715973,51.514774322509766,-0.014824699610471725,,,,,,,,,,0.5283146663786125,1.97075991940152,0.2520143709558519,14733,,,,,,4579665,,,,,3543000
2023-09-11,113,2186.683751381777,4779.061093917577,35.555999755859375,19,109.48672074674964,139.0,84.0,51.49818420410156,-0.020496200770139694,51.49818420410156,-0.020496200770139694,,,,,,,,,,0.4254449466751124,1.4249313110716932,0.25105839951334,7462,,,,,,1302097,,,,,3812000
2023-09-12,165,2124.920939893754,6779.00861891663,47.0,47,101.37962962962963,135.0,68.0,51.49803924560547,-0.021010899916291237,51.504364013671875,-0.0188813004642725,,,,,,,,,,0.6145258390453526,3.0713718172776843,0.06273326678711143,10092,,,,,,3739021,,,,,3320000
2023-09-13,125,1790.1205906164096,7248.571337640305,51.0,51,,,,51.4981575012207,-0.1060544028878212,51.519649505615234,-0.018865900114178658,,,,,,,,,,0.4451535517374111,3.4095466136932373,0.25105839951334,10470,,,,,,2889022,,,,,
2023-09-14,151,1979.0952443123917,7649.697792733804,43.0,43,96.82692307692308,112.0,82.0,51.49862289428711,-0.10412109643220901,51.54377365112305,-0.0041726999916136265,,,,,,,,,,0.54666479932512,2.390057449763829,0.25105839951334,11293,,,,,,4599521,,,,,1631000
2023-09-15,85,1813.3134521926822,4333.46202220877,29.0,29,,,,51.498191833496094,-0.10608799755573273,51.519996643066406,-0.018424900248646736,,,,,,,,,,0.4621537099042716,1.670822460027868,0.25105839951334,6706,,,,,,3276063,,,,,
2023-09-16,107,2033.189091061274,5446.981379698488,41.0,41,98.96341463414635,110.0,74.0,51.4981575012207,-0.025703199207782745,51.50480270385742,-0.0178568996489048,,,,,,,,,,0.44553378355914464,18.98370813293195,0.16236042522046482,9698,,,,,,3713530,,,,,2476000
2023-09-17,192,2041.11425893452,10211.764507661914,58.0,58,125.63157894736842,129.0,120.0,51.4981575012207,-0.022599900141358376,51.50635528564453,-0.01812789961695671,,,,,,,,,,0.5886180685757256,1.8579853604349073,0.06471468807307784,15589,,,,,,3814400,,,,,1200000
2023-09-18,88,1901.273514908255,4485.148082982842,32.0,32,,,,51.49760437011719,-0.10580950230360031,51.52001190185547,-0.018512500450015068,,,,,,,,,,0.5540584407102978,2.2606185428418017,0.1367735291103417,7095,,,,,,4743931,,,,,
2023-09-19,143,2191.609611485732,6256.809869248846,44.0,44,114.25,135.0,105.0,51.501094818115234,-0.09587330371141434,51.51433563232422,-0.017925899475812912,,,,,,,,,,0.4268095234952404,2.733261312588409,0.24671619449031051,9195,,,,,,3401417,,,,,2790000
2023-09-20,143,1849.4253112546241,7924.5658243128655,70.0,66,,,,51.49855041503906,-0.02462879940867424,51.51506423950195,-0.012402099557220936,,,,,,,,,,0.5041709493060899,2.237669404039995,0.148687817121035,12758,,,,,,3878694,,,,,
2023-09-21,96,1801.5369533095654,4955.330542408392,34.0,34,,,,51.49818420410156,-0.1063918024301529,51.51991653442383,-0.019088000059127808,,,,,,,,,,0.5535002310676601,1.8099020381397777,0.24368391033853312,7710,,,,,,3079537,,,,,
2023-09-22,68,1678.9861288790544,3654.402609930246,21.0,21,,,,51.50253677368164,-0.019982799887657166,51.50634765625,-0.018875500187277794,,,,,,,,,,0.45546209810066995,2.235300921408749,0.25105839951334,5486,,,,,,1034420,,,,,
2023-09-23,148,1826.6957976103233,7287.910222307298,49.0,49,,,,51.49848175048828,-0.060570500791072845,51.520538330078125,-0.01817989908158779,,,,,,,,,,0.5153257956947639,2.6825253578131245,0.1250335195029501,11744,,,,,,3499388,,,,,
2023-09-24,88,1882.075089893456,5430.726472432218,39.0,39,,,,51.498348236083984,-0.08862320333719254,51.51368713378906,-0.016702499240636826,,,,,,,,,,0.6689394743619872,16.534101486206055,0.2520143709558519,8154,,,,,,4423552,,,,,
2023-09-25,188,2129.483307411606,10589.422267206188,69.0,69,,,,51.49800491333008,-0.08858390152454376,51.525333404541016,-0.016383899375796318,,,,,,,,,,0.6710054822503163,3.0027326363322833,0.13178615353141873,16284,,,,,,8552276,,,,,
2023-09-26,67,1838.2069005110084,3892.1680151294695,30.0,30,,,,51.49794387817383,-0.022200699895620346,51.50505447387695,-0.01967969909310341,,,,,,,,,,0.4801733028299955,1.5530052051906555,0.2468943211928245,6537,,,,,,3691483,,,,,
2023-09-27,120,1952.6336383495436,6120.302607180178,44.0,44,,,,51.49856948852539,-0.1488804966211319,51.52003860473633,-0.019160600379109383,,,,,,,,,,0.4587730311032273,4.072386117403692,0.25105839951334,9924,,,,,,5601025,,,,,
2023-09-28,92,1913.0194192255258,5236.241367306765,27.0,27,,,,51.49917221069336,-0.10747630149126053,51.520748138427734,-0.018361499533057213,,,,,,,,,,0.4946711766784486,2.6817735449294027,0.24522046469228698,8130,,,,,,4939948,,,,,
2023-09-29,59,1817.7170430514248,2905.5187628275885,11.0,11,,,,51.4976692199707,-0.0214236993342638,51.5015754699707,-0.018718700855970383,,,,,,,,,,0.4222045871089849,4.483972336808812,0.1752850561335232,4799,,,,,,3349549,,,,,
2023-09-30,170,2146.7711881763576,9004.446945719903,62.0,61,,,,51.49813461303711,-0.06042959913611412,51.5252799987793,-0.015158000402152538,,,,,,,,,,0.5300133302270299,3.3151455618088037,0.1599267443566426,14094,,,,,,8840777,,,,,
2023-10-01,21,1680.2134970217467,715.7767598924192,5.0,5,,,,51.498497009277344,-0.020581599324941635,51.50112533569336,-0.019731000065803528,,,,,,,,,,0.32691511565645925,1.3017007320566136,0.079581537008999,2055,,,,,,1054902,,,,,
2023-10-02,55,1799.3780268539342,2984.4129485275284,16.0,16,,,,51.497615814208984,-0.02141140028834343,51.501670837402344,-0.018680399283766747,,,,,,,,,,0.44896164817659356,1.482906902134763,0.25105839951334,4610,,,,,,3043509,,,,,
2023-10-03,178,2170.969838706804,11491.851364500888,86.0,86,,,,51.49820327758789,-0.10440520197153091,51.525150299072266,-0.01820340007543564,,,,,,,,,,0.4583917150532017,3.3767805012993,0.07350914977950408,16133,,,,,,8775218,206071,,,,
2023-10-04,80,1853.1164082818048,4555.010168015467,27.0,27,,,,51.49818420410156,-0.10490009933710098,51.51969909667969,-0.017649900168180466,,,,,,,,,,0.5284022207312942,1.7179645377801227,0.24971397554477273,6861,,,,,,3940291,,,,,
2023-10-05,140,2093.508296965898,8425.827901333902,69.0,69,,,,51.49834442138672,-0.10593300312757492,51.525325775146484,-0.0178018007427454,,,,,,,,,,0.5845728116641613,2.816071042426356,0.1178335804379715,12877,,,,,,7951930,,,,,
2023-10-06,62,1830.8641557469555,2609.7068020751644,23.0,23,,,,51.497581481933594,-0.021447500213980675,51.500892639160156,-0.018654799088835716,,,,,,,,,,0.5302492066436586,2.7949505090621827,0.038003202982208495,5125,,,,,,3568948,,,,,
2023-10-07,101,1937.8235594755763,5196.909301328605,43.0,43,,,,51.497947692871094,-0.022056300193071365,51.50416946411133,-0.014818299561738968,,,,,,,,,,0.4440420421046157,3.3700254865813375,0.2373014817296863,9083,,,,35581,,5315838,,,,,
2023-10-08,30,1702.8823941014014,1487.4638689713881,11.0,11,,,,51.49820327758789,-0.020832300186157227,51.501731872558594,-0.019818000495433807,,,,,,,,,,0.4291607624839645,1.4003546191824037,0.25105839951334,2653,,,,101160,,1325051,,,,,
2023-10-09,54,1799.3930680844653,2715.432403971233,20.0,20,,,,51.49761962890625,-0.0212848000228405,51.50128173828125,-0.01869259960949421,,,,,,,,,,0.5276447401747463,1.658510805266438,0.25105839951334,4712,,,,,,3043759,,,,,
2023-10-10,66,1789.6864333533306,3545.5698985556533,21.0,21,,,,51.49861145019531,-0.021170800551772118,51.50615692138672,-0.01874149963259697,,,,,,,,,,0.41092901185933234,2.137418646487137,0.1739231483337329,5451,,,,,,2881778,,,,,
2023-10-11,33,1714.295744339047,1600.3735198006204,13.0,13,,,,51.49812698364258,-0.02050819993019104,51.501609802246094,-0.01968570053577423,,,,,,,,,,0.362448741581467,1.4039871987077812,0.3138229726121147,2910,,,,,,1623663,,,,,
2023-10-12,61,1805.9789443044676,3794.927055492985,29.0,29,,,,51.4981689453125,-0.022579200565814972,51.50706100463867,-0.0194093007594347,,,,,,,,,,0.479235966562043,4.354348172609922,0.08810066197474314,5783,,,,,,3153665,,,,,
2023-10-13,66,1864.6531722199293,3418.378780411518,32.0,32,,,,51.49845886230469,-0.02342350035905838,51.501949310302734,-0.01883630082011223,,,,,,,,,,0.6083014133108352,1.8779280998209957,0.011037018280855656,6181,,,,,,4132815,,,,,
2023-10-14,117,1972.3195264493022,6069.199632775704,50.0,50,,,,51.496849060058594,-0.025505999103188515,51.5175895690918,-0.014021400362253189,,,,,,,,,,0.46821419212485693,3.1107449016099467,0.015755383326739602,9970,,,,,,5929542,,,,,
2023-10-15,82,1879.7445794634004,5186.100981993725,44.0,44,,,,51.49861526489258,-0.08893869817256927,51.51478958129883,-0.01705149933695793,,,,,,,,,,0.5851181974913602,4.104720159093989,0.23128719995730165,8104,78.0250015258789,78.1500015258789,77.9000015258789,,,4367039,,,,,
2023-10-16,32,1733.408957442156,1535.411876818198,8.0,8,,,,51.498191833496094,-0.020630700513720512,51.501670837402344,-0.01803619973361492,,,,,,,,,,0.4148647045898732,2.2892006163507816,0.29290146609889667,2521,76.9000015258789,76.9000015258789,76.9000015258789,,,1523955,,,,,
2023-10-17,94,1951.578918582129,5633.615642485034,44.0,44,,,,51.49818420410156,-0.10604730248451233,51.52001190185547,-0.016716700047254562,,,,,,,,,,0.4465471824363145,4.257519042882964,0.25105839951334,8376,,,,,,4994903,,,,,
2023-10-18,77,1875.065740378144,4353.57079702038,32.0,32,,,,51.50093078613281,-0.10601720213890076,51.5199089050293,-0.019014699384570122,,,,,,,,,,0.4572438311275549,1.9724526086832967,0.25105839951334,6779,,,,,,3764377,,,,,
2023-10-19,139,2066.251082842701,6296.939524763603,34.0,34,,,,51.4976921081543,-0.11221510171890259,51.520751953125,-0.017052600160241127,,,,,,,,,,0.45903506345314543,3.2638137340545654,0.19287380797760414,10631,,,,,,6839127,,,,,
2023-10-20,123,2045.1001423074854,6308.823581928176,24.0,24,,,,51.4979133605957,-0.0769357979297638,51.51076889038086,-0.017850199714303017,,,,,,,,,,0.5411633332515362,3.756779670715332,0.25105839951334,9186,,,,,,6498961,,,,,
2023-10-21,54,1807.6694042021527,2460.693064226601,18.0,18,,,,51.49818801879883,-0.021555699408054352,51.50312423706055,-0.01849829964339733,,,,,,,,,,0.34273126533285897,1.7767291266150245,0.25105839951334,4915,,,,,,2680470,,,,,
2023-10-22,67,1926.3430296798886,4074.337522512524,26.0,26,,,,51.498146057128906,-0.08892980217933655,51.51473617553711,-0.017091799527406693,,,,,,,,,,0.44675936810942063,3.6361366778312676,0.25105839951334,6160,,,,,,4089778,219835,,,,
2023-10-23,155,2211.8660908766183,9215.084586827541,78.0,78,,,,51.4981575012207,-0.12656879425048828,51.534423828125,-0.018793299794197083,,,,,,,,,,0.5834981418979123,10.215240478515625,0.03515505084846169,13799,,,,,,8631830,241800,,,,
2023-10-24,78,1840.7109789133517,3966.187003572125,27.0,27,,,,51.497650146484375,-0.10886310040950775,51.51972198486328,-0.01870420016348362,,,,,,,,,,0.5003570609098534,2.1750274554605884,0.1306711558355509,6068,,,,,,3211863,,,,,
2023-10-25,111,2005.2409751779653,6178.831338973019,37.0,37,,,,51.498172760009766,-0.10926239937543869,51.52083969116211,-0.01744779944419861,,,,,,,,,,0.47386816247653024,3.0661833445245485,0.05219787565425632,9521,,,,,,5857926,,,,,
2023-10-26,50,1811.7180763791857,2994.3725426825376,23.0,23,,,,51.49882507324219,-0.02092749997973442,51.50623321533203,-0.017628299072384834,,,,,,,,,,0.4151734233460036,2.3111197103611296,0.2491309113339314,4732,,,,,,2745583,,,,,
2023-10-27,28,1745.996766682451,2017.1984873409447,15.0,15,,,,51.4980354309082,-0.021346300840377808,51.50176239013672,-0.018533600494265556,,,,,,,,,,0.4085853799847347,2.5822685707649686,0.07686853283163611,2939,,,,,,1688617,,,,,
2023-10-28,115,2056.0816814545924,6724.845397489832,65.0,65,,,,51.4974250793457,-0.027439400553703308,51.50987243652344,-0.017151499167084694,,,,,,,,,,0.6020994139480866,2.744578433071018,0.05542911193501874,10646,,,,,,6675575,,,,,
2023-10-29,88,1985.4137542769558,5773.431877680642,46.0,46,,,,51.4981575012207,-0.08885139971971512,51.514469146728516,-0.020451700314879417,,,,,,,,,,0.3579418512489827,1.82520108379162,0.08108000920138989,9242,,,,,,3819543,272936,,,,
2023-10-30,44,1793.2111960082668,2519.070276203958,18.0,18,,,,51.49819564819336,-0.02063930034637451,51.501220703125,-0.019051000475883484,,,,,,,,,,0.4206572448216046,2.737820863872224,0.26836404675707476,3984,,,,,,2447887,,,,,
2023-10-31,97,1955.4304410661316,5932.517920600782,45.0,45,,,,51.49814224243164,-0.106358602643013,51.51979446411133,-0.018585100769996643,,,,,,,,,,0.4710777821234197,3.2800789787308107,0.25105839951334,8677,,,,,,5056844,,,,,
2023-11-01,80,1848.6984710830436,4289.035804447204,30.0,30,,,,51.498497009277344,-0.10612469911575317,51.51993942260742,-0.018170900642871857,,,,,,,,,,0.4957959701743938,4.317471713392707,0.25105839951334,6715,,,,,,3340323,,,,,
2023-11-02,119,1992.735749592349,7620.307595464111,48.0,48,,,,51.49878692626953,-0.1511595994234085,51.51997756958008,-0.018599599599838257,96.27777862548828,96.27777862548828,96.27777862548828,0.0,0.0,0.0,,,,0.5372769153127221,3.3373269059874833,0.2615191661597292,10457,,,,,,5656810,,,,,
2023-11-03,100,1926.6770985050687,5692.2321428916775,59.0,57,114.8940693639121,143.0,90.0,51.49693298339844,-0.020569000393152237,51.504764556884766,-0.015887200832366943,96.75,96.75,96.75,0.0,0.0,0.0,,,,0.4415337861020962,2.7526309934173527,0.10956506508546181,9199,,,,,,4594420,,,,,
2023-11-04,72,2002.3722136821448,2310.598024057928,45.0,43,103.85726756537333,126.0,78.0,51.49860382080078,-0.024098899215459824,51.5019645690918,-0.020809099078178406,96.0,96.0,96.0,0.0,0.0,0.0,,,,0.46153100102311406,2.4168440663233035,0.09024449811563923,3688,,,,,,1872398,175609,,,2016507,
2023-11-05,142,2004.074949861476,6928.532621649168,44.0,44,,,,51.49694061279297,-0.08803710341453552,51.51470184326172,-0.019204799085855484,95.85294342041016,95.85294342041016,95.85294342041016,0.0,0.0,0.0,,,,0.7856756824211445,16.538076400756836,0.25105839951334,11047,,,,,,5839132,,,,,
2023-11-06,71,1971.5193116435173,1649.2767185123682,45.0,44,103.82002214687749,136.0,75.0,51.49752426147461,-0.020671799778938293,51.50153350830078,-0.01911979913711548,97.55555725097656,97.55555725097656,97.55555725097656,0.0,0.0,0.0,,,,0.4044362708913359,2.1616649801223375,0.07785882530718992,2971,76.0999984741211,76.0999984741211,76.0999984741211,,,1599104,,,,2154008,
2023-11-07,222,2820.6781959776085,10699.446221242035,214.0,168,117.87100577997072,162.0,94.0,51.498199462890625,-0.10953439772129059,51.52506637573242,-0.019144000485539436,98.22222137451172,98.22222137451172,98.22222137451172,0.0,0.0,0.0,,,,0.6959092148753608,48.98566436767578,0.004511266946070424,15470,,,,,,8736496,170518,,4859370,,
2023-11-08,121,2136.434373080328,4618.052379905754,81.0,78,117.85134145029622,137.0,91.0,51.49820327758789,-0.10963919758796692,51.52072525024414,-0.0182901993393898,95.40908813476562,95.40908813476562,95.40908813476562,0.0,0.0,0.0,,,,0.45100098674417416,1.7327505855561944,0.25787957141551654,7307,,,,,,3770186,,,,2518621,
2023-11-09,142,2051.882840778456,9183.54280569226,63.0,63,,,,51.49752426147461,-0.08241059631109238,51.524070739746094,-0.01899709925055504,95.66666412353516,95.66666412353516,95.66666412353516,0.0,0.0,0.0,,,,0.5026288069484506,3.768781934936968,0.07084459508841379,12884,,,,,,6819163,,,,,
2023-11-10,68,1848.6190186978708,3726.216252349663,29.0,29,,,,51.497989654541016,-0.08704490214586258,51.505455017089844,-0.017855700105428696,95.3499984741211,95.3499984741211,95.3499984741211,0.0,0.0,0.0,,,,0.46447753775992323,2.623354740746984,0.17076866294395737,6219,,,,,,3510152,,,,,
2023-11-11,149,2055.0431648896338,7526.718577324815,51.0,51,,,,50.904388427734375,0.3872736990451813,50.906314849853516,0.40293028950691223,97.3125,97.3125,97.3125,0.0,0.0,0.0,,,,0.5469212032495623,2.0681398627737404,0.25105839951334,11885,,,,,,6126365,327389,,,,
2023-11-12,41,1273.0961111674821,1828.5072485493702,7.0,7,,,,51.50353240966797,-0.019177500158548355,51.50357437133789,-0.01905360072851181,95.77777862548828,95.77777862548828,95.77777862548828,0.0,0.0,0.0,,,,1.4146642217671999,12.457771301269531,0.29290146609889667,3279,,,,,,2285818,258441,,,,
2023-11-13,5,1632.9999787807465,226.0938350201325,,,,,,,,,,94.625,94.625,94.625,0.0,0.0,0.0,,,,0.3227705353289493,0.7188654338341323,0.2719799328061184,599,,,,,,,,,,,
2023-11-14,,1632.9999787807465,57.11578588928485,,,,,,,,,,96.0,96.0,96.0,0.0,0.0,0.0,,,,0.2824406874359998,0.3138229886798503,0.25105839951334,251,,,,,,,,,,,
2023-11-15,25,1710.8027697318812,1021.6577079700035,6.0,6,,,,51.498207092285156,-0.020610200241208076,51.50095748901367,-0.019701499491930008,97.59091186523438,97.59091186523438,97.59091186523438,0.0,0.0,0.0,,,,0.49716472864508465,1.4368134059829363,0.16053348894048525,2228,,,,,,1266583,,,,,
2023-11-16,5,847.926580676791,310.76212131936285,,,,,,,,,,97.40908813476562,97.40908813476562,97.40908813476562,0.0,0.0,0.0,,,,0.4335516550672914,1.337415049479525,0.30336223274528584,756,,,,,,522922,,,,,
2023-11-17,1,1632.9999787807465,165.07089768002106,,,,,,,,,,96.75,96.75,96.75,0.0,0.0,0.0,,,,0.29375167055527057,0.5130271769906819,0.25105839951334,416,,,,,,,,,,,
2023-11-18,52,1646.6129721181583,2844.3774242945956,21.0,21,,,,51.49705123901367,-0.04183489829301834,51.512054443359375,-0.017186399549245834,96.875,96.875,96.875,0.0,0.0,0.0,,,,0.433050050715711,3.286693454125911,0.2615191661597292,5057,,,,,,2767333,,,,,
2023-11-19,4,1632.9999787807462,248.40566661064457,,,,,,,,,,97.7272720336914,97.7272720336914,97.7272720336914,0.0,0.0,0.0,,,,0.39369522566850085,0.7757614212021555,0.25105839951334,562,,,,,,,,,,,
2023-11-20,91,1897.0903646483148,6052.533520214532,43.0,43,,,,51.49817657470703,-0.021140599623322487,51.50632858276367,-0.017489099875092506,96.86666870117188,96.86666870117188,96.86666870117188,0.0,0.0,0.0,,,,0.6091397137060154,3.809906643744782,0.25105839951334,8336,74.19999694824219,74.19999694824219,74.19999694824219,,,4628894,,,,,
2023-11-21,94,1920.2512086912,5777.4443977873325,44.0,44,,,,51.49876403808594,-0.10618460178375244,51.52006530761719,-0.018252700567245483,94.5,94.5,94.5,0.0,0.0,0.0,,,,0.5256542429273715,3.1554845407996552,0.11098776396884037,8672,,,,,,5134855,,,,,
2023-11-22,108,2124.6963807766056,3714.933047360633,71.0,68,110.65992011971674,144.0,65.0,51.4981803894043,-0.020608700811862946,51.50625991821289,-0.01645359955728054,95.13157653808594,95.13157653808594,95.13157653808594,0.0,0.0,0.0,,,,0.43115433012087745,2.520422594674134,0.008717809212366957,6102,,,,,,3970253,,,,2608954,
2023-11-23,219,2602.4317320061145,10611.402274402057,192.0,137,141.0173939337179,161.0,99.0,51.498199462890625,-0.16899970173835754,51.52525329589844,-0.01772020012140274,96.3125,96.3125,96.3125,0.0,0.0,0.0,,,,0.62335684828184,3.167730604090625,0.2110669814457459,15588,74.19999694824219,74.19999694824219,74.19999694824219,,,8394799,,,3883464,,
2023-11-24,91,1887.9454977786354,5483.081636647901,28.0,28,,,,51.49477767944336,-0.18725909292697906,51.519683837890625,-0.01804419979453087,97.57894897460938,97.57894897460938,97.57894897460938,0.0,0.0,0.0,,,,0.5297421318312385,2.586197727050915,0.25105839951334,8308,,,,,,4593191,,,,,
2023-11-25,112,1984.9187064312746,6993.184957722936,56.0,56,,,,51.49217987060547,-0.02248300053179264,51.505157470703125,-0.013370499946177006,97.21428680419922,97.21428680419922,97.21428680419922,0.0,0.0,0.0,,,,0.5474201132013639,3.600047650275879,0.08914503381075777,10689,,,,,,6219120,,,,,
2023-11-26,116,1973.28205443651,5900.281498891345,41.0,41,,,,51.497989654541016,-0.08894290030002594,51.51482009887695,-0.017845699563622475,95.43333435058594,95.43333435058594,95.43333435058594,0.0,0.0,0.0,,,,0.4353967080386801,1.9333922166632995,0.2615191661597292,9587,,,,,,6024013,,,,,
2023-11-27,99,2003.6893872589708,3118.2446613756256,57.0,57,114.4907195304241,135.0,95.0,51.49863815307617,-0.02039239928126335,51.50240707397461,-0.01869720034301281,94.88888549804688,94.88888549804688,94.88888549804688,0.0,0.0,0.0,,,,0.3990571592890213,1.7536500875736922,0.25105839951334,5413,,,,,,2660657,,,,2200021,
2023-11-28,91,1878.0043817571725,6113.726237299848,39.0,39,,,,51.49882507324219,-0.10571689903736115,51.5200080871582,-0.019099799916148186,95.26667022705078,95.26667022705078,95.26667022705078,0.0,0.0,0.0,,,,0.5250838295194167,2.651948338847972,0.25105839951334,7936,,,,,,4426509,,,,,
2023-11-29,74,1821.8587779068112,4649.405839360811,36.0,36,93.98910869273952,127.0,88.0,51.49917984008789,-0.109722800552845,51.52080535888672,-0.018393900245428085,95.06666564941406,95.06666564941406,95.06666564941406,0.0,0.0,0.0,,,,0.5129524410117071,1.6254286523073624,0.25105839951334,6416,,,,,,3511295,80898,,,,
2023-11-30,172,2082.8435954885595,11081.331143672101,95.0,89,106.7073211526824,155.0,82.0,51.49794006347656,-0.20444980263710022,51.525245666503906,-0.017360400408506393,94.32142639160156,94.32142639160156,94.32142639160156,0.0,0.0,0.0,,,,0.5572686474387027,3.8230157158451186,0.10105158131154839,15555,,,,,,8438514,,,,,
2023-12-01,124,1930.3165082949797,7099.434051760406,54.0,54,104.81216102041901,133.0,89.0,51.49815368652344,-0.16884960234165192,51.52251052856445,-0.019482700154185295,97.52631378173828,97.52631378173828,97.52631378173828,0.0,0.0,0.0,,,,0.5169160627519753,2.755383832237097,0.25105839951334,10037,,,,,,5585145,,,,,
2023-12-02,110,1882.346030921936,5194.660323882255,28.0,28,,,,51.497283935546875,-0.023229800164699554,51.50104522705078,-0.018014399334788322,96.5,96.5,96.5,0.0,0.0,0.0,,,,0.4504616639478889,2.3634799603806935,0.25105839951334,8900,,,,,,4499268,,,,,
