,cycle_id,user_id_x,created_ts_x,updated_ts_x,cycle_start_ts,cycle_end_ts,timezone_offset,score_state_x,score_strain,score_kilojoule,score_avg_heart_rate,score_max_heart_rate,cycle_length_timedelta,cycle_length_hours,sleep_id,user_id_y,created_ts_y,updated_ts_y,score_state_y,user_calibrating,recovery_score,resting_heart_rate,hrv_rmssd_milli,spo2_percentage,skin_temp_celsius,total_strain,num_workouts,total_in_bed_time_hrs,avg_sleep_performance,total_light_sleep_time_hrs,total_rem_sleep_time_hrs,total_slow_wave_sleep_time_hrs,avg_respiratory_rate
96,615752071,12843267,2024-07-16 04:55:38.506000+00:00,2024-07-17 05:10:23.844000+00:00,2024-07-15 20:45:09.435000+00:00,2024-07-16 21:35:56.611000+00:00,+01:00,SCORED,13.221285,10192.685,70,174,1 days 00:50:47.176000,24.846437777777776,1135301115.0,12843267.0,2024-07-16 04:55:38.506000+00:00,2024-07-16 06:15:47.419000+00:00,SCORED,False,73.0,55.0,70.90814,96.53571,32.893105,20.4755,3.0,922.8614444444445,94.0,434.99330555555554,229.11366666666666,153.00969444444445,14.003906
97,615001987,12843267,2024-07-15 04:58:04.186000+00:00,2024-07-16 04:55:43.681000+00:00,2024-07-14 21:45:41.300000+00:00,2024-07-15 20:45:09.435000+00:00,+01:00,SCORED,13.17707,9913.376,73,156,0 days 22:59:28.135000,22.99114861111111,1133787244.0,12843267.0,2024-07-15 04:58:04.186000+00:00,2024-07-15 04:58:08.822000+00:00,SCORED,False,96.0,55.0,83.09444,97.25,32.566666,36.036,7.0,706.5358333333334,84.0,398.14344444444447,156.21352777777778,95.30280555555555,13.769531
98,614389112,12843267,2024-07-14 07:58:59.038000+00:00,2024-07-15 04:58:09.322000+00:00,2024-07-13 21:36:03.225000+00:00,2024-07-14 21:45:41.300000+00:00,+01:00,SCORED,9.573595,8693.754,69,170,1 days 00:09:38.075000,24.160576388888888,1132531159.0,12843267.0,2024-07-14 07:58:59.038000+00:00,2024-07-14 07:59:04.552000+00:00,SCORED,False,87.0,54.0,74.64385,96.5,31.863333,10.3213,2.0,1026.9769722222222,100.0,519.8834722222222,213.09152777777777,228.31252777777777,14.21875
99,613534921,12843267,2024-07-13 05:18:06.192000+00:00,2024-07-14 07:59:04.197000+00:00,2024-07-12 21:11:02.264000+00:00,2024-07-13 21:36:03.225000+00:00,+01:00,SCORED,16.201698,13151.431,74,178,1 days 00:25:00.961000,24.416933611111112,1130900738.0,12843267.0,2024-07-13 05:18:06.192000+00:00,2024-07-13 05:18:11.354000+00:00,SCORED,False,53.0,57.0,63.583336,96.57143,32.4,50.2435,9.0,789.8564166666666,94.0,417.34591666666665,109.75108333333333,217.09758333333335,13.925781
100,612839754,12843267,2024-07-12 06:08:47.609000+00:00,2024-07-13 05:18:11.326000+00:00,2024-07-11 20:14:17.549000+00:00,2024-07-12 21:11:02.264000+00:00,+01:00,SCORED,7.5116606,8606.9795,67,146,1 days 00:56:44.715000,24.945754166666667,1129459546.0,12843267.0,2024-07-12 06:08:47.609000+00:00,2024-07-12 06:08:53.489000+00:00,SCORED,False,74.0,57.0,71.540886,95.833336,33.357758,,,961.2829722222223,96.0,536.7053888888889,181.04586111111112,169.02980555555555,14.472656
101,612102064,12843267,2024-07-11 06:00:19.034000+00:00,2024-07-12 06:08:52.742000+00:00,2024-07-10 21:35:50.656000+00:00,2024-07-11 20:14:17.549000+00:00,+01:00,SCORED,11.426614,8855.072,71,172,0 days 22:38:26.893000,22.64080361111111,1127974642.0,12843267.0,2024-07-11 06:00:19.034000+00:00,2024-07-11 06:00:24.463000+00:00,SCORED,False,41.0,57.0,58.56323,95.71429,33.411667,4.4936,1.0,656.0714166666667,69.0,346.0466388888889,118.56230555555555,140.19225,14.296875
102,611340686,12843267,2024-07-10 05:45:25.686000+00:00,2024-07-11 06:00:24.200000+00:00,2024-07-09 21:24:45.681000+00:00,2024-07-10 21:35:50.656000+00:00,+01:00,SCORED,12.697189,9896.028,72,173,1 days 00:11:04.975000,24.184715277777777,1126446119.0,12843267.0,2024-07-10 05:45:25.686000+00:00,2024-07-10 05:45:31.276000+00:00,SCORED,False,67.0,56.0,68.85252,95.57692,32.8,25.936700000000002,5.0,816.2924722222223,83.0,406.9302777777778,161.82233333333335,169.0328888888889,14.086914
103,610579799,12843267,2024-07-09 05:21:37.435000+00:00,2024-07-10 05:45:30.844000+00:00,2024-07-08 21:13:39.980000+00:00,2024-07-09 21:24:45.681000+00:00,+01:00,SCORED,12.664319,9984.03,72,172,1 days 00:11:05.701000,24.184916944444446,1124898537.0,12843267.0,2024-07-09 05:21:37.435000+00:00,2024-07-09 05:21:42.713000+00:00,SCORED,False,65.0,56.0,68.4469,92.833336,32.7,14.149899999999999,3.0,796.2914444444444,79.0,358.09069444444447,167.42930555555554,173.83833333333334,14.4140625
104,609820671,12843267,2024-07-08 05:04:45.614000+00:00,2024-07-09 06:38:21.033000+00:00,2024-07-07 20:28:04.548000+00:00,2024-07-08 21:13:39.980000+00:00,+01:00,SCORED,14.808054,11632.39,75,171,1 days 00:45:35.432000,24.759842222222222,1123353618.0,12843267.0,2024-07-08 05:04:45.614000+00:00,2024-07-08 05:04:55.548000+00:00,SCORED,False,66.0,57.0,69.38346,97.57143,33.3,28.8387,5.0,858.1629166666667,88.0,330.2382777777778,284.3894722222222,161.82244444444444,14.1796875
105,609057696,12843267,2024-07-07 04:44:48.488000+00:00,2024-07-08 05:04:50.738000+00:00,2024-07-06 20:47:16.358000+00:00,2024-07-07 20:28:04.548000+00:00,+01:00,SCORED,12.985099,10001.717,73,177,0 days 23:40:48.190000,23.680052777777778,1121923232.0,12843267.0,2024-07-07 04:44:48.488000+00:00,2024-07-07 04:44:53.415000+00:00,SCORED,False,50.0,56.0,62.681934,96.375,32.506668,4.2113,1.0,781.8464444444445,81.0,320.41266666666667,245.93661111111112,146.60222222222222,14.384766
106,608378090,12843267,2024-07-06 05:34:44.289000+00:00,2024-07-07 05:20:14.791000+00:00,2024-07-05 22:12:17.325000+00:00,2024-07-06 20:47:16.358000+00:00,+01:00,SCORED,9.193361,8162.8867,70,154,0 days 22:34:59.033000,22.583064722222222,1120551700.0,12843267.0,2024-07-06 05:34:44.289000+00:00,2024-07-06 05:34:49.598000+00:00,SCORED,False,38.0,60.0,56.20563,95.545456,33.103447,13.202200000000001,3.0,720.183,76.0,334.85661111111114,160.2188888888889,153.81036111111112,14.4140625
107,607710840,12843267,2024-07-05 05:54:03.568000+00:00,2024-07-06 05:34:49.475000+00:00,2024-07-04 22:05:32.061000+00:00,2024-07-05 22:12:17.325000+00:00,+01:00,SCORED,8.761461,8560.503,70,148,1 days 00:06:45.264000,24.112573333333334,1119226800.0,12843267.0,2024-07-05 05:54:03.568000+00:00,2024-07-05 05:54:08.418000+00:00,SCORED,False,72.0,54.0,72.563126,95.77778,32.9,4.2585,1.0,766.6208333333333,82.0,400.5216111111111,173.03627777777777,141.79394444444443,14.267578
108,607022315,12843267,2024-07-04 06:16:47.552000+00:00,2024-07-05 05:54:08.717000+00:00,2024-07-03 22:46:15.496000+00:00,2024-07-04 22:05:32.061000+00:00,+01:00,SCORED,11.361951,8942.175,71,177,0 days 23:19:16.565000,23.321268055555556,1117803755.0,12843267.0,2024-07-04 06:16:47.552000+00:00,2024-07-04 06:16:52.315000+00:00,SCORED,False,64.0,51.0,70.48232,96.833336,33.9,21.201,4.0,729.8280833333333,80.0,384.5553611111111,146.6003611111111,145.79952777777777,13.4765625
109,606240042,12843267,2024-07-03 05:19:46.517000+00:00,2024-07-04 06:16:52.720000+00:00,2024-07-02 21:43:16.150000+00:00,2024-07-03 22:46:15.496000+00:00,+01:00,SCORED,12.856694,10444.977,70,182,1 days 01:02:59.346000,25.049818333333334,1116263660.0,12843267.0,2024-07-03 05:19:46.517000+00:00,2024-07-03 05:20:13.346000+00:00,SCORED,False,71.0,54.0,73.1973,94.78571,33.0,22.0726,4.0,756.2024722222222,90.0,462.2023888888889,146.5985,108.14847222222222,14.1796875
110,605425804,12843267,2024-07-02 03:13:22.063000+00:00,2024-07-03 05:19:51.685000+00:00,2024-07-01 21:01:53.487000+00:00,2024-07-02 21:43:16.150000+00:00,+01:00,SCORED,12.252069,10233.93,69,151,1 days 00:41:22.663000,24.68962861111111,1114648058.0,12843267.0,2024-07-02 03:13:22.063000+00:00,2024-07-02 06:51:59.528000+00:00,SCORED,False,88.0,53.0,80.05234,97.0,32.7,14.358,3.0,979.2912222222222,100.0,502.6371111111111,195.4682222222222,206.68394444444445,13.535156
111,604776960,12843267,2024-07-01 05:15:57.840000+00:00,2024-07-02 03:13:27.221000+00:00,2024-06-30 21:03:17.842000+00:00,2024-07-01 21:01:53.487000+00:00,+01:00,SCORED,13.66677,10822.31,71,160,0 days 23:58:35.645000,23.976568055555557,1113273571.0,12843267.0,2024-07-01 05:15:57.840000+00:00,2024-07-01 05:16:02.591000+00:00,SCORED,False,89.0,54.0,80.65442,95.5,33.0,30.4742,6.0,803.4759722222223,83.0,296.38019444444444,233.92141666666666,204.28041666666667,14.121094
112,604136544,12843267,2024-06-30 07:38:45.766000+00:00,2024-07-01 05:16:02.986000+00:00,2024-06-29 22:54:47.128000+00:00,2024-06-30 21:03:17.842000+00:00,+01:00,SCORED,12.545651,9563.6,71,152,0 days 22:08:30.714000,22.141865,1112015392.0,12843267.0,2024-06-30 07:38:45.766000+00:00,2024-06-30 07:38:51.520000+00:00,SCORED,False,79.0,54.0,74.158,96.916664,33.3,23.6807,5.0,848.3363333333333,85.0,399.721,211.49022222222223,168.23094444444445,14.472656
113,603359152,12843267,2024-06-29 06:04:57.844000+00:00,2024-06-30 07:38:50.905000+00:00,2024-06-28 21:41:38.831000+00:00,2024-06-29 22:54:47.128000+00:00,+01:00,SCORED,14.576517,11577.692,72,162,1 days 01:13:08.297000,25.21897138888889,1110507986.0,12843267.0,2024-06-29 06:04:57.844000+00:00,2024-06-29 06:05:02.603000+00:00,SCORED,False,95.0,50.0,91.744576,96.625,32.7,38.6321,7.0,803.4756111111111,79.0,335.63269444444444,228.31411111111112,157.01591666666667,13.991699
114,602645581,12843267,2024-06-28 05:35:20.119000+00:00,2024-06-29 07:27:39.964000+00:00,2024-06-27 22:08:09.807000+00:00,2024-06-28 21:41:38.831000+00:00,+01:00,SCORED,12.019118,9294.581,68,173,0 days 23:33:29.024000,23.558062222222222,1109100241.0,12843267.0,2024-06-28 05:35:20.119000+00:00,2024-06-28 05:35:25.871000+00:00,SCORED,False,78.0,55.0,73.256424,98.375,33.025463,12.8175,2.0,727.3701388888888,72.0,282.7606944444444,253.14655555555555,123.36963888888889,14.589844
115,601907251,12843267,2024-06-27 05:13:32.754000+00:00,2024-06-28 05:35:25.314000+00:00,2024-06-26 21:41:11.580000+00:00,2024-06-27 22:08:09.807000+00:00,+01:00,SCORED,13.622302,10908.267,73,168,1 days 00:26:58.227000,24.4495075,1107648773.0,12843267.0,2024-06-27 05:13:32.754000+00:00,2024-06-27 05:13:38.620000+00:00,SCORED,False,61.0,55.0,68.72348,96.916664,33.1,24.334,5.0,737.8103611111111,77.0,363.6980555555556,152.20933333333332,179.44491666666667,14.150391
116,601184231,12843267,2024-06-26 05:13:36.357000+00:00,2024-06-27 05:13:37.922000+00:00,2024-06-25 21:33:26.870000+00:00,2024-06-26 21:41:11.580000+00:00,+01:00,SCORED,13.168247,10305.705,71,156,1 days 00:07:44.710000,24.12908611111111,1106185773.0,12843267.0,2024-06-26 05:13:36.357000+00:00,2024-06-26 05:13:41.138000+00:00,SCORED,False,65.0,54.0,69.48751,95.916664,33.7,37.2054,7.0,748.2277777777778,76.0,376.5170277777778,158.61802777777777,125.77352777777777,14.0234375
117,600472401,12843267,2024-06-25 05:25:21.382000+00:00,2024-06-26 05:13:41.503000+00:00,2024-06-24 21:26:10.264000+00:00,2024-06-25 21:33:26.870000+00:00,+01:00,SCORED,9.124628,8741.482,68,152,1 days 00:07:16.606000,24.121279444444443,1104705142.0,12843267.0,2024-06-25 05:25:21.382000+00:00,2024-06-25 05:25:26.165000+00:00,SCORED,False,69.0,54.0,70.08318,97.28571,33.6,10.6914,2.0,789.8558611111112,80.0,353.28369444444445,198.646,144.1977222222222,14.589844
118,599706424,12843267,2024-06-24 04:42:52.578000+00:00,2024-06-25 05:25:26.516000+00:00,2024-06-23 21:29:01.041000+00:00,2024-06-24 21:26:10.264000+00:00,+01:00,SCORED,12.1189575,9583.574,71,170,0 days 23:57:09.223000,23.952561944444444,1103173576.0,12843267.0,2024-06-24 04:42:52.578000+00:00,2024-06-24 04:42:57.455000+00:00,SCORED,False,82.0,54.0,74.67634,96.6,32.75,19.860500000000002,6.0,708.1433055555556,79.0,354.88588888888887,172.20883333333333,107.34780555555555,14.355469
119,599070185,12843267,2024-06-23 07:00:12.014000+00:00,2024-06-24 04:42:57.721000+00:00,2024-06-22 21:33:47.134000+00:00,2024-06-23 21:29:01.041000+00:00,+01:00,SCORED,5.074934,7608.2246,65,137,0 days 23:55:13.907000,23.920529722222224,1101902588.0,12843267.0,2024-06-23 07:00:12.014000+00:00,2024-06-23 07:00:17.360000+00:00,SCORED,False,73.0,54.0,70.035736,97.22222,33.318333,16.3657,5.0,935.6556388888889,94.0,510.27116666666666,164.22533333333334,195.469,14.396973
120,598299281,12843267,2024-06-22 05:23:20.607000+00:00,2024-06-23 07:00:17.184000+00:00,2024-06-21 21:41:34.302000+00:00,2024-06-22 21:33:47.134000+00:00,+01:00,SCORED,14.053222,10908.772,75,170,0 days 23:52:12.832000,23.87023111111111,1100410768.0,12843267.0,2024-06-22 05:23:20.607000+00:00,2024-06-22 05:23:25.340000+00:00,SCORED,False,65.0,56.0,70.15506,95.25,32.471664,37.4071,7.0,745.8151944444445,75.0,326.04125,179.44491666666667,157.01552777777778,14.1796875
121,597626020,12843267,2024-06-21 05:40:11.783000+00:00,2024-06-22 05:23:25.754000+00:00,2024-06-20 21:44:23.327000+00:00,2024-06-21 21:41:34.302000+00:00,+01:00,SCORED,14.397086,11561.943,73,160,0 days 23:57:10.975000,23.95304861111111,1099063826.0,12843267.0,2024-06-21 05:40:11.783000+00:00,2024-06-21 06:12:31.047000+00:00,SCORED,False,75.0,56.0,73.59859,96.333336,34.2,27.8097,5.0,833.9150555555556,87.0,439.7752222222222,163.42391666666666,175.4406111111111,14.433594
122,596888049,12843267,2024-06-20 05:09:18.945000+00:00,2024-06-21 05:40:16.955000+00:00,2024-06-19 22:01:49.022000+00:00,2024-06-20 21:44:23.327000+00:00,+01:00,SCORED,11.461822,9411.152,73,155,0 days 23:42:34.305000,23.709529166666666,1097614115.0,12843267.0,2024-06-20 05:09:18.945000+00:00,2024-06-20 05:09:24.335000+00:00,SCORED,False,65.0,58.0,70.360695,96.14286,32.2,33.6375,7.0,700.9268055555556,75.0,402.9219166666667,72.89891666666666,165.82597222222222,14.384766
123,596234404,12843267,2024-06-19 06:17:23.737000+00:00,2024-06-20 05:09:24.092000+00:00,2024-06-18 21:40:35.647000+00:00,2024-06-19 22:01:49.022000+00:00,+01:00,SCORED,12.738798,10057.5,71,160,1 days 00:21:13.375000,24.353715277777777,1096213289.0,12843267.0,2024-06-19 06:17:23.737000+00:00,2024-06-19 06:17:28.894000+00:00,SCORED,False,81.0,54.0,74.57179,97.888885,32.2,26.2317,5.0,831.5118888888888,87.0,471.8194722222222,147.40208333333334,144.9991388888889,13.798828
124,595484923,12843267,2024-06-18 05:52:00.217000+00:00,2024-06-19 06:17:28.878000+00:00,2024-06-17 21:24:42.120000+00:00,2024-06-18 21:40:35.647000+00:00,+01:00,SCORED,13.989741,11042.073,72,165,1 days 00:15:53.527000,24.264868611111112,1094698205.0,12843267.0,2024-06-18 05:52:00.217000+00:00,2024-06-18 05:52:24.706000+00:00,SCORED,False,72.0,54.0,68.44623,97.05,31.991495,19.1893,3.0,842.11375,88.0,400.7095277777778,192.2623888888889,189.05905555555555,14.199219
125,594728667,12843267,2024-06-17 05:16:07.862000+00:00,2024-06-18 05:52:05.366000+00:00,2024-06-16 21:20:48.666000+00:00,2024-06-17 21:24:42.120000+00:00,+01:00,SCORED,14.649418,11440.163,73,172,1 days 00:03:53.454000,24.064848333333334,1093193832.0,12843267.0,2024-06-17 05:16:07.862000+00:00,2024-06-17 05:16:12.645000+00:00,SCORED,False,96.0,53.0,83.31566,96.0,32.31,33.9725,6.0,765.0207222222223,82.0,309.99730555555556,220.30247222222224,170.6340277777778,14.1796875
126,594084814,12843267,2024-06-16 07:05:28.719000+00:00,2024-06-17 05:16:12.987000+00:00,2024-06-15 21:22:41.688000+00:00,2024-06-16 21:20:48.666000+00:00,+01:00,SCORED,14.208099,10340.561,71,192,0 days 23:58:06.978000,23.968605,1091948645.0,12843267.0,2024-06-16 07:05:28.719000+00:00,2024-06-16 07:05:36.281000+00:00,SCORED,False,82.0,53.0,69.85306,94.5,32.7,31.6914,6.0,964.4973333333334,93.0,453.3960833333333,188.25844444444445,223.50691666666665,13.828125
127,593297132,12843267,2024-06-15 04:53:10.698000+00:00,2024-06-16 07:05:33.858000+00:00,2024-06-14 21:32:15.960000+00:00,2024-06-15 21:22:41.688000+00:00,+01:00,SCORED,15.823705,12368.306,75,165,0 days 23:50:25.728000,23.84048,1090449977.0,12843267.0,2024-06-15 04:53:10.698000+00:00,2024-06-15 04:53:15.612000+00:00,SCORED,False,56.0,57.0,61.32957,97.26667,34.4,36.5094,6.0,722.5639444444445,78.0,376.49041666666665,136.1875,175.43908333333334,14.0625
128,592654617,12843267,2024-06-14 05:45:59.484000+00:00,2024-06-15 05:58:04.775000+00:00,2024-06-13 21:59:06.493000+00:00,2024-06-14 21:32:15.960000+00:00,+01:00,SCORED,12.747277,10027.827,72,148,0 days 23:33:09.467000,23.55262972222222,1089150045.0,12843267.0,2024-06-14 05:45:59.484000+00:00,2024-06-14 05:46:04.716000+00:00,SCORED,False,75.0,55.0,68.23955,96.57143,33.9,14.5256,3.0,756.2094444444444,81.0,439.77430555555554,117.76241666666667,147.40208333333334,13.574219
129,591919933,12843267,2024-06-13 05:08:44.713000+00:00,2024-06-14 05:46:04.671000+00:00,2024-06-12 21:27:18.962000+00:00,2024-06-13 21:59:06.493000+00:00,+01:00,SCORED,15.018092,12092.882,73,166,1 days 00:31:47.531000,24.529869722222223,1087709163.0,12843267.0,2024-06-13 05:08:44.713000+00:00,2024-06-13 05:08:49.922000+00:00,SCORED,False,77.0,54.0,65.32442,97.21429,34.405,23.5649,4.0,760.217,89.0,378.89327777777777,173.03747222222222,144.9998611111111,14.0625
130,591266995,12843267,2024-06-12 06:12:48.628000+00:00,2024-06-13 07:04:42.343000+00:00,2024-06-11 21:23:49.055000+00:00,2024-06-12 21:27:18.962000+00:00,+01:00,SCORED,10.487453,9034.774,71,150,1 days 00:03:29.907000,24.0583075,1086336687.0,12843267.0,2024-06-12 06:12:48.628000+00:00,2024-06-12 06:12:59.755000+00:00,SCORED,False,75.0,56.0,64.86887,95.75,33.62069,14.692599999999999,3.0,876.3746666666667,100.0,449.38875,157.01547222222223,190.66105555555555,13.652344
131,590594303,12843267,2024-06-11 07:06:36.030000+00:00,2024-06-12 06:12:53.782000+00:00,2024-06-10 21:49:43.793000+00:00,2024-06-11 21:23:49.055000+00:00,+01:00,SCORED,9.29238,8610.498,68,156,0 days 23:34:05.262000,23.568128333333334,1084928498.0,12843267.0,2024-06-11 07:06:36.030000+00:00,2024-06-11 07:06:41.007000+00:00,SCORED,False,74.0,55.0,62.124924,96.14706,33.8,,,915.6281666666666,100.0,575.9636388888889,120.96569444444444,174.63866666666667,14.0625
132,589814664,12843267,2024-06-10 05:46:06.468000+00:00,2024-06-11 08:15:26.240000+00:00,2024-06-09 21:40:04.503000+00:00,2024-06-10 21:49:43.793000+00:00,+01:00,SCORED,10.607424,9217.76,70,164,1 days 00:09:39.290000,24.16091388888889,1083393063.0,12843267.0,2024-06-10 05:46:06.468000+00:00,2024-06-10 05:46:11.682000+00:00,SCORED,False,50.0,55.0,55.34551,96.47059,34.198334,13.7057,3.0,782.6735,93.0,455.8251666666667,157.81683333333334,130.5791111111111,14.003906
133,589157806,12843267,2024-06-09 07:29:04.259000+00:00,2024-06-10 05:53:47.478000+00:00,2024-06-08 21:48:08.853000+00:00,2024-06-09 21:40:04.503000+00:00,+01:00,SCORED,12.693646,9845.498,73,166,0 days 23:51:55.650000,23.865458333333333,1082109772.0,12843267.0,2024-06-09 07:29:04.259000+00:00,2024-06-09 08:54:19.396000+00:00,SCORED,False,46.0,58.0,53.775066,98.28571,34.09667,17.7088,4.0,1096.7701388888888,100.0,601.7187777777777,224.2801388888889,197.87272222222222,14.589844
134,588479420,12843267,2024-06-08 07:40:49.150000+00:00,2024-06-09 08:56:20.011000+00:00,2024-06-07 23:56:55.582000+00:00,2024-06-08 21:48:08.853000+00:00,+01:00,SCORED,12.947313,9525.552,76,153,0 days 21:51:13.271000,21.85368638888889,1080728227.0,12843267.0,2024-06-08 07:40:49.150000+00:00,2024-06-08 07:40:53.932000+00:00,SCORED,False,41.0,61.0,53.903652,94.28571,34.5,17.4962,4.0,745.0224166666667,78.0,411.7648611111111,117.76202777777777,161.82247222222222,15.0
135,587700298,12843267,2024-06-07 05:23:09.674000+00:00,2024-06-08 07:40:54.296000+00:00,2024-06-06 21:18:42.218000+00:00,2024-06-07 23:56:55.582000+00:00,+01:00,SCORED,9.926388,9648.457,69,175,1 days 02:38:13.364000,26.637045555555556,1079230597.0,12843267.0,2024-06-07 05:23:09.674000+00:00,2024-06-07 05:23:14.496000+00:00,SCORED,False,86.0,54.0,78.80958,96.5,33.87,21.6502,5.0,793.86125,81.0,366.9037777777778,213.86594444444444,140.99333333333334,14.003906
136,587074367,12843267,2024-06-06 06:53:35.170000+00:00,2024-06-07 05:23:14.826000+00:00,2024-06-05 23:26:57.990000+00:00,2024-06-06 21:18:42.218000+00:00,+01:00,SCORED,8.408379,7939.9434,73,144,0 days 21:51:44.228000,21.862285555555555,1077917680.0,12843267.0,2024-06-06 06:53:35.170000+00:00,2024-06-06 06:53:40.357000+00:00,SCORED,False,31.0,65.0,48.353447,97.041664,34.5,9.0245,2.0,712.9516944444445,74.0,320.4125833333333,177.04327777777777,149.80608333333333,15.234375
137,586318893,12843267,2024-06-05 05:48:13.020000+00:00,2024-06-06 06:53:40.329000+00:00,2024-06-04 22:06:37.365000+00:00,2024-06-05 23:26:57.990000+00:00,+01:00,SCORED,10.65707,9666.909,70,159,1 days 01:20:20.625000,25.3390625,1076398388.0,12843267.0,2024-06-05 05:48:13.020000+00:00,2024-06-05 05:48:18.178000+00:00,SCORED,False,68.0,55.0,68.32982,96.07692,34.0,15.355799999999999,3.0,744.9958611111111,79.0,261.1582222222222,237.90019444444445,191.46244444444446,14.0625
138,585662729,12843267,2024-06-04 06:49:10.046000+00:00,2024-06-05 05:48:18.161000+00:00,2024-06-03 21:22:50.489000+00:00,2024-06-04 22:06:37.365000+00:00,+01:00,SCORED,10.341861,9288.083,70,163,1 days 00:43:46.876000,24.729687777777777,1074993581.0,12843267.0,2024-06-04 06:49:10.046000+00:00,2024-06-04 06:49:15.173000+00:00,SCORED,False,78.0,57.0,73.02319,96.77778,33.7,18.6814,4.0,922.0599444444445,81.0,410.16077777777775,217.89922222222222,176.24138888888888,14.375
139,584876010,12843267,2024-06-03 05:14:07.803000+00:00,2024-06-04 06:49:15.211000+00:00,2024-06-02 23:16:14.178000+00:00,2024-06-03 21:22:50.489000+00:00,+01:00,SCORED,13.300375,9697.308,76,161,0 days 22:06:36.311000,22.110086388888888,1073433702.0,12843267.0,2024-06-03 05:14:07.803000+00:00,2024-06-03 05:14:12.425000+00:00,SCORED,False,75.0,55.0,79.92767,96.9,34.0,27.0914,5.0,579.1665277777778,57.0,272.3469166666667,105.74525,126.5736388888889,13.886719
140,584250868,12843267,2024-06-02 07:29:26.746000+00:00,2024-06-03 05:14:12.930000+00:00,2024-06-01 23:19:30.517000+00:00,2024-06-02 23:16:14.178000+00:00,+01:00,SCORED,12.497166,9209.171,72,187,0 days 23:56:43.661000,23.945461388888887,1072176083.0,12843267.0,2024-06-02 07:29:26.746000+00:00,2024-06-02 07:29:31.973000+00:00,SCORED,False,71.0,55.0,71.05515,96.71429,33.4,22.5928,4.0,800.2691666666667,79.0,513.4768333333334,100.93763888888888,132.98233333333334,14.4140625
141,583528510,12843267,2024-06-01 06:29:11.405000+00:00,2024-06-02 07:29:32.049000+00:00,2024-05-31 23:26:02.791000+00:00,2024-06-01 23:19:30.517000+00:00,+01:00,SCORED,17.549973,13394.673,78,181,0 days 23:53:27.726000,23.891035,1070737061.0,12843267.0,2024-06-01 06:29:11.405000+00:00,2024-06-01 06:29:17.063000+00:00,SCORED,False,74.0,54.0,70.88297,93.6,34.6,34.715199999999996,4.0,702.7366666666667,78.0,386.16727777777777,171.4365,99.33594444444445,14.472656
142,582879732,12843267,2024-05-31 06:53:05.404000+00:00,2024-06-01 06:29:16.547000+00:00,2024-05-30 23:23:36.027000+00:00,2024-05-31 23:26:02.791000+00:00,+01:00,SCORED,7.463601,8278.507,70,139,1 days 00:02:26.764000,24.040767777777777,1069425687.0,12843267.0,2024-05-31 06:53:05.404000+00:00,2024-05-31 06:53:10.230000+00:00,SCORED,False,53.0,57.0,62.403034,97.71429,33.6,4.5571,1.0,708.1446944444444,82.0,402.12525,89.72302777777777,140.19219444444445,14.355469
143,582202367,12843267,2024-05-30 07:09:43.766000+00:00,2024-05-31 06:54:15.303000+00:00,2024-05-29 21:52:11.873000+00:00,2024-05-30 23:23:36.027000+00:00,+01:00,SCORED,7.156974,8588.515,70,135,1 days 01:31:24.154000,25.523376111111112,1068054294.0,12843267.0,2024-05-30 07:09:43.766000+00:00,2024-05-30 07:09:49.116000+00:00,SCORED,False,66.0,59.0,68.96505,95.5,33.49,12.8333,3.0,914.8265277777778,100.0,426.9577777777778,206.68311111111112,224.30786111111112,14.6484375
144,581451437,12843267,2024-05-29 05:48:38.418000+00:00,2024-05-30 07:09:48.894000+00:00,2024-05-28 21:45:54.721000+00:00,2024-05-29 21:52:11.873000+00:00,+01:00,SCORED,10.251606,9245.368,71,152,1 days 00:06:17.152000,24.104764444444445,1066552333.0,12843267.0,2024-05-29 05:48:38.418000+00:00,2024-05-29 05:48:43.408000+00:00,SCORED,False,97.0,52.0,90.12598,97.75,33.09667,9.9041,2.0,790.6583055555556,93.0,387.7052777777778,162.62311111111111,163.4238611111111,14.169922
145,580820860,12843267,2024-05-28 07:11:59.529000+00:00,2024-05-29 09:06:28.587000+00:00,2024-05-27 21:33:22.650000+00:00,2024-05-28 21:45:54.721000+00:00,+01:00,SCORED,7.154986,8260.57,68,144,1 days 00:12:32.071000,24.20890861111111,1065226945.0,12843267.0,2024-05-28 07:11:59.529000+00:00,2024-05-28 07:12:13.569000+00:00,SCORED,False,93.0,55.0,78.54892,96.416664,34.3,4.3502,1.0,958.8889166666667,100.0,536.7098333333333,221.90430555555557,144.198,14.003906
146,580092320,12843267,2024-05-27 06:29:30.123000+00:00,2024-05-28 07:12:04.700000+00:00,2024-05-26 21:57:22.393000+00:00,2024-05-27 21:33:22.650000+00:00,+01:00,SCORED,17.337463,13345.057,77,170,0 days 23:36:00.257000,23.60007138888889,1063785354.0,12843267.0,2024-05-27 06:29:30.123000+00:00,2024-05-27 06:29:35.284000+00:00,SCORED,False,58.0,55.0,61.176,96.95238,33.0,46.1822,8.0,811.4861666666667,92.0,402.92580555555554,229.91547222222223,136.98816666666667,14.003906
